Folio,deleg,guard,id_guard,Esq,fecha_día,fecha_mes,fecha_año,hr_ini_h,hr_ini_m,hr_fin_h,hr_fin_m,F1,F2,lugaraplic,sexo,edad,edad_calc,parentf,parent,razoncui_e,razoncui_r,edadnino_años,edadnino_meses,sexonino,sala,discap,sat1,sat1_motg_1,sat1_motg_2,sat1_motg_3,requins,solinsc,noincint,tramit,motdifinsc,cartdes,tmpoingr,platica,filtroen,asistllegada,revpañal,revdesp,revunas,huecrede,revaytec,trato2,trato2_motg,trato1,motmalt,menuf,menu,acualimc,razondesal,alimcasa,alimcasamot,nutricionf,nutricion2,nutricion,lactm1a,lactm3a,lactm3b,lacnoraza,lactm4a,lactm4b,vacunas,valmed2m,medpart,motpart,retdesa,refumf,broguar,broinfo,trasurg,infurg,segurg,medidaseg,medidaseg2_1,medidaseg2_2,medidaseg2_3,mecpar,vigilante,limpguard,motlimpg,instaguard,calmant_1,calmant_2,calmant_3,tiempo,desling,desmot,desocon,conact,actadec,tematnycf,tematnyc,juntas,temjunt_1,temjunt_2,temjunt_3,comunic5med,asisdiainf,asishorinf_h,asishorinf_m,comunic6_1,comunic6_2,comunic6_3,preesc,recpree_2,consjpadres,dentrega,informe,infoinci,limpsalida,limpsalida2,huecreds,entrman,tipident,necehorar,sathorar_ini_h,sathorar_ini_m,sathorar_fin_h,sathorar_fin_m,razon_1,razon_2,razon_3,sat2,expecserv,actserv,recomen,motrecomen,recomserv_1,recomserv_2,recomserv_3,atnpref,atnpref2_a,corrup1,corrup4_1,corrup4_2,corrup4_3,escolar,fecha,entidad,id_guardería,CveDelegación,Delegación,NombredelaGuardería,BeneficiariosMarzo2022,Guardería,TipoGuard,estrato,MOSBenef,FE_FinalNR
169718125,1,Guardería Ordinaria G - 0001 Aguascalientes,1,2,30,6,2022,16,57,17,8,1,1,2,1,30, ,2,2, , ,0,3,1,1,2,2, , , ,2,2, ,2, ,1,2,1,6,2,1,1,1,1, ,1, ,1, ,1,99,99, ,99, ,99, , ,5, ,2,7, , ,1,1,2, ,2, ,1,99,2, , ,1,2,6, ,2,1,2, ,3,8, , ,1,99,1,99,1,1,2, , , , , ,4,5,17,0,9, , ,2,1,2,6,4,4,1,1,1,1,999,1, , , , ,6, , ,8,2,2,1, ,5,2, ,2,2,2, , , ,9,2022-06-30,1,1,1,Aguascalientes,Guardería Ordinaria G - 0001 Aguascalientes,122,G-0001,2,1,1,3.32602720744209
169718126,1,Guardería Ordinaria G - 0001 Aguascalientes,1,2,30,6,2022,17,42,17,50,2,1,2,2,62, ,2,3,999,2,2,6,2,5,2,1, , , ,6, , , , , ,1, , , , , , , , ,1, ,2, ,1,99,1, ,1, ,2, , ,99, , , , , ,1,1,2, ,2, ,1,1,2, , ,2, , , ,99,1,1, ,1, , , ,3,1,1,1,1,1,1,4, , , , ,2,9,18,0,9, , ,2,2,2,6,1,1,1,1,1,1,3,1, , , , ,4,5, ,10,1,1,1, ,995, , ,2,2,2, , , ,9,2022-06-30,1,1,1,Aguascalientes,Guardería Ordinaria G - 0001 Aguascalientes,122,G-0001,2,1,1,3.02019292346946
169586851,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,9,15,9,32,1,1,1,1,36, ,1,2, , ,3,5,2,7,2,2, , , ,11,1,7,4,6,2,3,1,3,1,1,1,2,1, ,2, ,1, ,99, ,1, ,2,6,2, , ,1,2, ,8, , ,1,1,1,4,2, ,1,1,2, , ,2, , , ,2,1,2, ,99, , , ,2,1,1,1,2, ,2, ,2, , , ,4,9,7,0,4, , ,2,2,2,3,5,5,1,1,1,1,2,2,7,0,19,0,2, , ,7,2,2,1, ,4, , ,1,2,2, , , ,8,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.97452735458935
169587586,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,9,31,9,47,1,1,1,2,32, ,2,1, , ,2,0,1,5,2,1, , , ,1,1,999,1, ,2,2,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,3,2, ,7, , ,1,1,2, ,2, ,2, ,2, , ,1,3,4,6,99,1,1, ,1, , , ,3,1,1,1,2, ,1,5,1,13, , ,4,1,9,0,2, , ,2,2,2,6,1,1,1,2,1,1,2,1, , , , ,1,2, ,10,5,1,1, ,999, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.38065439023795
169588018,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,9,42,9,56,2,1,1,2,40, ,2,1, , ,3,0,2,8,2,2, , , ,1,1,7,2, ,1,99,2, , , , , , , ,1, ,1, ,1,1,1, ,2,5,2, , ,2,2, ,5, , ,1,1,2, ,2, ,1,1,2, , ,2, , , ,2,1,1, ,1, , , ,3,1,1,1,1,1,1,3,1,2,17, ,4,2,18,0,14, , ,2,2,2,6,1,1,1,1,1,1,1,1, , , , ,3, , ,10,5,1,1, ,13, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.96213477699733
169588623,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,9,48,10,8,1,1,1,1,31, ,2,2, , ,1,10,2,4,2,2, , , ,1,1,7,4,3,1,3,1,6,1,1,1,1,1, ,2, ,2, ,1,2,1, ,1, ,2, , ,5, ,1, , ,4,1,1,1,3,2, ,2, ,2, , ,2, , , ,99,1,2, ,99, , , ,1,1,1,2,1,1,1,4, , , , ,999,1,9,0,999, , ,2,2,1,6,6,2,2,2,1,1,3,1, , , , ,10, , ,8,1,2,2, ,1, , ,1,2,2, , , ,7,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.39201193460497
169588961,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,9,58,10,16,1,1,1,1,31, ,1,2, , ,2,6,1,5,2,2, , , ,1,1,7,1, ,1,1,1,6,1,1,1,1,1, ,1, ,2, ,1,1,1, ,1, ,2, , ,2,2, ,8, , ,1,1,2, ,2, ,1,1,2, , ,1,10, , ,99,1,1, ,1, , , ,3,1,1,1,1,1,1,3,1,13, , ,4,8,12,0,999, , ,2,2,2,6,1,1,1,2,1,1,2,1, , , , ,4, , ,10,2,1,1, ,995, , ,2,2,2, , , ,8,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.39201193460497
169589786,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,10,18,10,34,1,1,1,1,31, ,2,2, , ,0,2,1,1,2,1, , , ,1,1,7,2, ,1,2,1,6,1,1,1,2,1, ,1, ,1, ,1,99,1, ,1, ,2, , ,5, ,1, , ,4,1,2,1,9,2, ,2, ,2, , ,1,7,1,2,2,1,1, ,1, , , ,1,1,1,1,1,1,1,5, , , , ,11,3,8,0,29, , ,2,2,2,6,4,5,1,1,1,1,999,1, , , , ,2, , ,10,3,1,1, ,995, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.39201193460497
169593255,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,11,16,11,32,1,1,1,2,60, ,2,3,5,4,2,0,1,4,2,1, , , ,1,2, ,2, ,1,3,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,8, , ,1,1,1,5,2, ,1,1,2, , ,1,10,9, ,1,1,1, ,1, , , ,5,1,1,1,1,1,1,2, , , , ,4,8,15,0,1, , ,1,1,2,6,1,1,1,1,1,1,2,1, , , , ,2, , ,10,2,1,1, ,995, , ,2,2,2, , , ,7,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,5.80425474825657
169593846,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,11,30,11,43,1,1,1,1,23, ,2,2, , ,3,5,2,3,2,2, , , ,6, , , , , , , ,5,2,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,1, , ,1,1,2, ,2, ,1,1,2, , ,1,6,7, ,2,1,1, ,1, , , ,3,1,1,1,1,1,1,999,2, , , ,3,1,15,0,9, , ,1,2,2,5,1,2,1,2,1,5,3,1, , , , ,2, , ,9,4,1,2, ,11, , ,2,2,2, , , ,6,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.08067661679676
169594986,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,11,48,12,1,1,1,1,1,34, ,2,2, , ,3,0,1,8,2,2, , , ,1,1,6,2, ,1,99,1,6,1,1,1,1,1, ,2, ,2, ,2, ,1, ,1, ,1,1,1,3,2, ,7, , ,1,2,2, ,2, ,2, ,2, , ,1,2,7, ,1,1,2, ,2, , , ,2,1,1,1,2, ,2, ,2, , , ,7,1,10,0,999, , ,1,1,2,6,5,2,1,1,1,1,2,1, , , , ,1, , ,8,4,2,1, ,10, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.39201193460497
169595802,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,11,54,12,11,1,1,1,2,36, ,2,1, , ,1,9,1,4,2,1, , , ,1,1,7,2, ,1,1,1,5,1,1,1,1,1, ,1, ,1, ,1,99,1, ,2,6,2, , ,99, , , , , ,1,1,2, ,2, ,2, ,2, , ,1,8, , ,99,1,1, ,2, , , ,2,1,1,1,1,1,1,5,2, , , ,5,2,17,0,9, , ,99,2,2,3,99,1,1,1,1,1,2,1, , , , ,9,1, ,10,99,1,1, ,995, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.96213477699733
169596456,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,12,4,12,21,1,1,1,2,36, ,2,1, , ,2,9,1,6,2,2, , , ,2,1,7,1, ,1,1,1,6,2,1,1,1,1, ,2, ,2, ,99, ,1, ,2,5,2, , ,5, ,2,6, , ,1,1,1,5,2, ,2, ,2, , ,1,4,8, ,2,1,2, ,2, , , ,3,1,1,1,1,1,1,1,2, , , ,4,2,16,0,18, , ,1,1,1,5,1,1,1,2,1,1,1,1, , , , ,12, , ,8,2,2,1, ,9, , ,2,2,2, , , ,5,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.96213477699733
169597377,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,12,25,12,39,1,1,1,1,35, ,2,4,2,2,3,0,2,9,2,1, , , ,1,1,999,2, ,1,2,1,6,1,1,1,1,1, ,2, ,1, ,1,1,1, ,1, ,2, , ,4,1, , ,7, ,1,1,2, ,2, ,2, ,2, , ,1,2,6,7,2,1,2, ,1, , , ,3,1,1,1,1,1,1,1, , , , ,4,5,16,0,1, , ,2,2,1,6,1,1,1,1,1,1,2,1, , , , ,1, , ,9,2,1,1, ,995, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.97452735458935
169598321,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,12,37,12,56,1,2,1,1,28, ,2,2, , ,1,4,2,3,2,1, , , ,1,1,11,2, ,1,1,1,5,2,1,1,1,1, ,2, ,1, ,99, ,1, ,2,5,2, , ,1,2, ,8, , ,1,2,1,7,2, ,1,1,2, , ,1,9,18,10,1,1,2, ,1, , , ,3,2,1,1,2, ,1,13,99, , , ,2,9,8,0,3, , ,1,2,2, , , , , , , , ,1, , , , ,7, , ,9,2,2,1, ,20, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.39201193460497
169598436,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,12,44,12,57,1,1,1,1,28, ,2,2, , ,0,4,2,1,2,2, , , ,2,2, ,2, ,1,3,1,4,2,1,1,2,1, ,2, ,1, ,1,1,1, ,1, ,1,1,1,7, , , , , ,1,1,2, ,2, ,2, ,2, , ,2, , , ,2,1,1, ,2, , , ,1,1,1,1,1,1,1,1, , , , ,5,1,10,0,2,4, ,2,2,2,4,1,1,2,2,1,1,2,1, , , , ,2, , ,8,2,1,2, ,4,1, ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.39201193460497
169601391,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,13,36,13,50,1,1,1,1,25, ,2,2, , ,1,3,2,3,2,1, , , ,1,2, ,1, ,1,1,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,5, ,2,6, , ,1,1,2, ,2, ,1,1,2, , ,1,10,9, ,2,1,1, ,1, , , ,2,1,1,1,1,1,1,4,1,9,24, ,4,3,15,0,999, , ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,1, , ,10,2,1,1, ,999, , ,2,2,2, , , ,7,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.08067661679676
169602037,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,13,45,14,2,1,1,1,1,25, ,2,2, , ,2,8,1,6,2,1, , , ,1,1,6,4,3,1,1,1,6,2,1,1,2,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,7, , ,1,1,1,1,2, ,2, ,2, , ,1,16, , ,99,1,2, ,2, , , ,3,1,1,1,2, ,2, ,2, , , ,4,8,10,0,9, , ,2,2,2,5,4,1,1,2,1,1,2,1, , , , ,4, , ,9,2,1,1, ,4, , ,2,2,2, , , ,8,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.08067661679676
169603502,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,14,19,14,30,1,1,1,2,35, ,2,1, , ,1,2,1,3,2,1, , , ,2,1,7,2, ,1,1,1,4,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,3,2, ,5, , ,1,2,2, ,2, ,2, ,2, , ,1,7,4, ,2,1,1, ,1, , , ,1,1,1,1,1,1,1,1, , , , ,4,4,8,0,9, , ,2,2,1,4,1,5,1,1,1,1,1,1, , , , ,1, , ,10,2,1,1, ,995, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.96213477699733
169603771,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,14,24,14,37,1,2,1,1,21, ,2,2, , ,1,5,1,4,2,1, , , ,5,1,6,2, ,1,1,1,5,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,5, ,2,5, , ,1,1,2, ,2, ,2, ,2, , ,1,15, , ,99,1,1, ,1, , , ,1,1,1,1,1,1,1,1, , , , ,4,4,9,0,999, , ,1,1,2, , , , , , , , ,1, , , , ,4, , ,10,1,1,1, ,995, , ,2,2,2, , , ,7,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.08067661679676
169605282,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,14,56,15,8,1,1,1,1,30, ,2,2, , ,2,0,1,5,2,2, , , ,11,1,7,2, ,1,2,2,6,1,1,1,2,1, ,2, ,2, ,1,2,1, ,1, ,2, , ,2,2, ,6, , ,1,1,1,5,2, ,2, ,2, , ,2, , , ,2,1,2, ,2, , , ,2,1,1,1,1,1,1,3,2, , , ,4,5,15,0,9, , ,2,2,2,6,4,4,1,2,1,1,3,1, , , , ,2, , ,8,2,2,2, ,999, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.39201193460497
169607234,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,15,38,15,50,1,1,1,2,39, ,2,1, , ,1,10,1,4,2,1, , , ,6, , , , , , , ,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,5, ,2,5, , ,1,1,2, ,2, ,1,1,2, , ,1,3,2, ,2,1,1, ,2, , , ,3,1,1,1,2, ,1,13,2, , , ,4,8,10,0,9, , ,1,1,1,6,1,1,1,2,1,1,2,1, , , , ,1, , ,10,2,1,1, ,22, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.96213477699733
169607984,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,15,50,16,3,1,1,1,1,40, ,2,2, , ,2,6,2,5,2,2, , , ,1,2, ,2, ,1,3,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,2,6,2, , ,3,2, ,7, , ,1,1,2, ,2, ,1,1,2, , ,1,2,7, ,1,1,1, ,1, , , ,2,1,1,1,1,1,1,3,2, , , ,4,6,10,0,9, , ,1,1,2,6,1,5,1,1,1,1,1,1, , , , ,2, , ,10,1,1,1, ,995, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.97452735458935
169608487,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,16,1,16,16,1,1,1,2,34, ,2,1, , ,3,0,2,7,2,1, , , ,6, , , , , , , ,6,1,97,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,3,2, ,12, , ,1,1,2, ,2, ,2, ,2, , ,1,1, , ,1,1,2, ,2, , , ,3,1,1,1,1,1,1,1,1,5, , ,4,3,12,0,9, , ,2,2,1,6,4,4,1,2,1,1,2,1, , , , ,2, , ,8,2,2,2, ,995, , ,2,2,2, , , ,7,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.38065439023795
169612637,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,17,38,17,50,2,1,1,1,62, ,2,3,5,1,3,0,2,6,2,2, , , ,6, , , , , , , , , , , , , , ,2, ,2, ,1,99,1, ,1, ,2, , ,4,2, ,7, , ,1,1,2, ,2, ,1,2,2, , ,2, , , ,2,1,1, ,1, , , ,3,1,1,1,2, ,2, , , , , ,4,8,10,0,9, , ,2,2,2,5,1,1,1,1,1,1,2,1, , , , ,2, , ,9,2,1,1, ,995, , ,2,2,2, , , ,7,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,5.81458630310801
169612805,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,17,37,17,53,1,1,1,2,32, ,2,1, , ,1,7,1,4,2,2, , , ,6, , , , , , , ,6,1,1,1,1,1, ,2, ,2, ,1,99,2,12,2,1,1,1,1,1,2, ,10, , ,1,1,1,4,2, ,2, ,2, , ,1,16, , ,1,1,1, ,1, , , ,1,1,1,1,2, ,2, , , , , ,4,8,15,0,2, , ,2,2,2,6,5,1,1,2,1,1,2,1, , , , ,2, , ,8,2,2,2, ,999, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.38065439023795
169613269,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,17,54,18,6,1,1,1,1,33, ,2,2, , ,1,5,1,3,2,2, , , ,2,2, ,2, ,1,2,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,5, ,1, , ,4,1,1,2, ,2, ,2, ,2, , ,1,2,7,1,1,1,2, ,2, , , ,1,1,1,1,1,1,1,1, , , , ,4,2,15,0,9, , ,1,1,2,4,1,1,1,1,1,1,1,1, , , , ,4, , ,10,2,1,1, ,995, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.39201193460497
169613859,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,18,11,18,23,1,1,1,2,23, ,2,1, , ,1,5,2,3,2,2, , , ,6, , , , , , , ,6,2,1,1,1,1, ,2, ,2, ,1,1,1, ,1, ,2, , ,2,2, ,6, , ,1,1,2, ,2, ,1,1,2, , ,1,6,2,7,1,1,2, ,2, , , ,2,1,1,1,1,1,1,4,2, , , ,4,5,16,0,9, , ,1,1,1,6,1,2,1,1,1,1,2,1, , , , ,2, , ,9,2,2,2, ,10, , ,2,2,2, , , ,8,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.06987226361918
169613926,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,18,11,18,26,1,1,1,1,32, ,2,2, , ,1,0,2,3,2,2, , , ,2,2, ,1, ,1,1,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,1, , ,1,1,2, ,2, ,1,1,2, , ,1,2,7, ,99,1,1, ,1, , , ,2,1,1,1,1,1,1,4,2, , , ,4,5,17,0,9, , ,1,1,2,6,1,1,1,2,1,1,2,1, , , , ,1, , ,10,2,1,2, ,10, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.39201193460497
169614825,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,18,36,18,48,1,1,1,1,26, ,2,2, , ,2,0,1,6,2,1, , , ,2,1,3,1, ,1,2,1,6,1,1,1,1,2, ,1, ,1, ,2, ,1, ,1, ,2, , ,2,2, ,18, , ,1,1,2, ,2, ,2, ,2, , ,1,10,9,16,2,1,1, ,1, , , ,3,1,1,1,1,1,1,1,2, , , ,4,1,9,0,14, , ,1,1,2,6,1,1,1,1,1,1,3,1, , , , ,2, , ,10,4,1,1, ,995, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.39201193460497
169615189,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,18,44,18,58,1,1,1,2,26, ,2,1, , ,0,6,1,1,2,2, , , ,6, , , , , , , ,3,1,1,2,1,1, ,2, ,2, ,1,99,1, ,1, ,2, , ,2,1, , ,8, ,1,1,2, ,2, ,2, ,2, , ,1,10,18, ,2,1,1, ,2, , , ,1,1,1,1,2, ,1,5, , , , ,7,1,16,0,9, , ,1,99,2,6,2,1,1,2,1,1,1,1, , , , ,2, , ,8,2,2,2, ,995, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.38065439023795
169615503,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,18,59,19,11,1,1,1,1,33, ,2,2, , ,0,10,2,2,2,1, , , ,1,1,7,2, ,1,2,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,2,2, ,6, , ,1,1,2, ,2, ,1,1,2, , ,1,6,2, ,2,1,1, ,1, , , ,2,1,1,1,1,1,1,1,1,10, , ,11,3,13,0,9, , ,2,2,2,6,1,5,1,1,1,1,1,1, , , , ,1, , ,10,2,1,1, ,18, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.39201193460497
169615529,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,18,57,19,12,1,1,1,1,37, ,2,2, , ,2,6,2,5,2,2, , , ,7,1,7,2, ,1,99,1,6,1,1,1,1,1, ,2, ,2, ,1,1,1, ,1, ,2, , ,1,1, , ,4, ,1,1,2, ,2, ,2, ,2, , ,1,21,11, ,1,1,1, ,2, , , ,1,1,1,1,1,1,1,11, , , , ,2,8,13,0,11, , ,1,1,1,6,4,1,1,1,1,1,3,1, , , , ,2, , ,9,2,2,1, ,34, , ,2,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.97452735458935
169616210,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,19,22,19,38,1,1,1,1,32, ,2,2, , ,3,6,1,8,2,1, , , ,11,1,13,2, ,1,1,1,6,1,97,1,1,1, ,1, ,1, ,1,1,2,3,2,5,1,2,1,4,2, ,5, , ,1,2,2, ,2, ,2, ,1,1,1,1,23,1,10,2,1,2, ,2, , , ,3,1,1,1,1,1,1,4,2, , , ,4,5,17,0,10, , ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,2, , ,10,2,1,1, ,24, , ,2,2,2, , , ,5,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.39201193460497
169616654,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,19,35,19,54,1,1,1,2,34, ,2,1, , ,1,2,1,3,2,2, , , ,1,1,6,2, ,1,1,1,6,1,1,1,1,1, ,1, ,99, ,2, ,1, ,1, ,2, , ,5, ,1, , ,7,1,2,2, ,2, ,1,1,2, , ,1,10, , ,2,1,1, ,2, , , ,2,1,1,1,2, ,2, ,2, , , ,4,5,17,30,5, , ,2,2,2,6,2,2,1,1,1,1,2,1, , , , ,1, , ,9,1,2,1, ,20,34, ,1,2,2, , , ,9,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.38065439023795
169616688,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,19,40,19,55,1,1,1,1,29, ,1,2, , ,1,9,2,4,2,2, , , ,1,1,15,2, ,1,1,1,5,1,1,1,1,1, ,2, ,2, ,1,1,1, ,1, ,2, , ,2,2, ,7, , ,1,1,1,5,2, ,1,1,2, , ,1,10, , ,2,1,2, ,2, , , ,2,1,1,1,1,1,2, ,2, , , ,4,5,16,0,9, , ,2,2,2,6,1,1,1,1,1,1,3,1, , , , ,2, , ,10,2,2,1, ,995, , ,2,2,2, , , ,7,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.39201193460497
169617117,2,Guardería Ordinaria G - 0001 Tijuana,27,2,28,6,2022,19,59,20,13,1,1,1,1,40, ,1,2, , ,3,6,2,8,2,2, , , ,1,1,6,2, ,1,1,1,6,2,97,2,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,4,2, ,14, , ,1,1,1,5,2, ,2, ,1,1,1,1,2,3, ,1,1,2, ,2, , , ,5,1,1,1,1,1,1,4,2, , , ,4,5,16,0,9, , ,1,1,1,6,1,1,1,1,1,1,3,1, , , , ,1, , ,9,2,2,1, ,23,10, ,2,2,2, , , ,7,2022-06-28,2,27,2,Baja California,Guardería Ordinaria G - 0001 Tijuana,99,G-0001,2,1,.389763779527559,6.97452735458935
